VariableName,Gas:Facility,Electricity:Facility
KeyValue,,
7821,1527679998.7305202,1990600482.4579298
7822,7884011.023705758,1257684641.1028466
7823,7883623.840064709,1079971506.5183403
7824,7880575.149824542,856543246.6670216
7825,7881096.022361678,856543245.8967174
7826,7880644.009640376,856543246.0879796
7827,7881157.597374082,856543244.628285
7828,27957557.291311443,904773894.8392122
7829,48096705.78177168,995607495.5492578
7830,43577164.993488766,1139436736.6498704
7831,57460710.781390816,1075068821.9349933
7832,46395785.752623625,1073652884.1305273
7833,55071558.72693948,943064730.9523313
7834,38576950.037394404,765643047.1939285
7835,43875435.68838381,767054030.5070181
7836,27445815.794496544,764231146.090245
7837,41982981.90331761,765645648.6974828
7838,37573899.76723216,764233553.9507486
7839,49140549.478350885,767055443.7939036
7840,37942964.98530525,1064678087.1220291
7841,64147781.256120674,1259614521.5780892
7842,55736924.8577896,1258203067.1216989
7843,77522511.62959473,1171629309.3082817
7844,66180096.7960556,1170214807.0537972
7845,99794285.66746676,1083651062.807381
7846,76756714.94318826,994227412.6680311
7847,110569670.04548632,907668276.3288698
7848,86793122.57322781,1041668542.8528173
7849,124321858.3600333,1043114490.7558348
7850,102735631.47221604,1041688938.3198992
7851,143985169.90874526,1043140926.1319503
7852,114731427.33617622,1085706034.2917192
7853,164614105.57322082,1264879166.0500665
7854,4032411790.5394754,1517065793.7934015
7855,3474703580.6838264,1806721436.1130714
7856,1961385937.830761,3777169050.5369997
7857,1421398087.9347422,3644216974.238714
7858,1098801137.0726876,3467756705.8789225
7859,953572701.0423983,3467617607.3908653
7860,988895473.3778733,3288635567.431412
7861,712865757.4187481,3472420971.7191296
7862,518970074.6719889,3469809826.874531
7863,576958945.6916925,3466997203.0659738
7864,751872483.3444829,3766230916.0590334
7865,896657783.5470328,3421670137.31824
7866,1164004714.0796895,2704327951.7164745
7867,1238276304.6106222,2616444085.233752
7868,1495711529.52081,2078524145.6300454
7869,1581956995.8254082,1990676727.2041712
7870,7884252.111832832,1257684660.6807003
7871,7883900.791416052,1079971525.8651512
7872,7882643.10785629,856545006.440243
7873,7884454.515587537,856545006.1181278
7874,7884124.348977984,856545008.9073272
7875,20657852.57794375,859364769.4700176
7876,44113243.95961573,906187817.9828744
7877,53578440.24040375,995615878.0139949
7878,2955596867.87393,1513355749.1578
7879,2937114991.200516,1446257099.9215891
7880,2035204938.7178795,2341789872.7808394
7881,1626687453.0559824,2209087807.158223
7882,1407336560.4737875,2032771407.3790703
7883,1168917635.6572447,2032458778.3901498
7884,1087369217.5904045,2032328701.979522
7885,1098094944.9852264,2032333372.6916769
7886,1685073835.1969655,1135964459.7983239
7887,2009826615.9909632,1136462093.3942857
7888,2209570250.3308496,1466629788.8791015
7889,2571383291.915959,1360942560.8086305
7890,15709388.943901999,1252547713.606842
7891,7890390.299645897,1164547881.255932
7892,15709305.60816125,1164547892.766276
7893,15721249.936247563,1076551555.1177402
7894,7883948.77248673,988544747.2486053
7895,38664455.687997416,907597974.1660515
7896,38805669.12581214,862193911.7027351
7897,58558973.95253985,863622102.4129322
7898,54109541.6226736,862212909.0891018
7899,79168093.793709,863647040.5071747
7900,68796819.50379027,906230222.1671236
7901,100042836.27202922,995677353.3057483
7902,81036436.65449767,1139487499.2541664
7903,89388028.67083655,1075113648.362337
7904,45911930.30429548,1073655081.2270769
7905,52340475.74029381,943065269.3848969
7906,40126393.7630606,765647849.0749556
7907,46448675.702791885,767060584.7210225
7908,35603322.8935365,765644780.421151
7909,45826050.84560609,767054270.2339914
7910,36620001.0986796,765635702.7875093
7911,41419940.76437536,767049159.4448185
7912,41487485.769860215,1095433014.840903
7913,61250135.64780558,1259615321.780538
7914,58183036.990322895,1258209580.3387766
7915,81352456.129961,1171648179.0069618
7916,81196634.04701602,1170236471.983447
7917,125578909.93033583,1083686714.8720834
7918,101036539.47966294,994259984.9804056
7919,144339970.01183063,907713771.8643498
7920,110567748.95151429,1041700945.9424764
7921,158011893.15743446,1043161300.539266
7922,126212387.30277987,1041722788.2134689
7923,182142525.84240678,1043196607.8412292
7924,148532220.47956306,1085745984.066068
7925,195359261.9875877,1264940113.6230364
7926,4617038271.616092,1519059337.7361803
7927,4149919646.15835,1808332744.1025867
7928,2375785895.004525,3777944150.0258064
7929,1945001494.64986,3645011594.4628224
7930,1526579377.3672392,3468337954.0890923
7931,1327451052.162566,3468024221.784837
7932,1375176888.1703575,3288624763.003656
7933,1129590490.8490741,3467720023.8391533
7934,1063667378.5964938,3467620242.0775657
7935,1067311403.9972805,3467616613.617663
7936,1117757343.1492736,3797466120.651288
7937,1256265983.292217,3422142501.5556626
7938,1508088393.848503,2704812851.6218624
7939,1564185470.8301296,2616920588.0837584
7940,1860481842.7136078,2079099735.6047444
7941,2078690654.7877355,1991420081.6025205
7942,7884510.221569768,1257684687.801872
7943,7884781.308138923,1079971556.3342588
7944,7884518.83775249,1035971656.4805932
7945,15696237.140789412,1035971658.8591769
7946,28888272.955323517,1040204577.4241623
7947,43065721.23342108,1041624531.2275928
7948,58417695.59734912,1087045216.3634095
7949,67663024.24266785,1263362900.8287957
7950,3648486110.563028,1546013262.2209141
7951,3181463711.1856217,1805612107.846863
7952,1540293644.8340986,3776417384.6632037
7953,1142440810.5733721,3643801253.9000754
7954,974551744.921308,3468668947.4022975
7955,864330792.8032097,3469914513.0923843
7956,912345376.0957215,3289430685.6576033
7957,663433345.6070515,3470606096.8736563
7958,628764562.835456,3467071253.819344
7959,679105487.1924932,3467136432.4428477
7960,794915204.6445086,3797059882.083538
7961,920454050.1454548,3421710815.418009
7962,1206220473.9440756,2704395516.7800975
7963,1308475466.8256905,2616549503.171024
7964,1630586299.6123998,2078718250.3984432
7965,1792130342.202362,1990968043.2324574
7966,7883825.764736881,1257684697.9094803
7967,7884740.12541784,1079971563.6605625
7968,7884504.73959805,1035971662.4076009
7969,7884255.515221738,1035971665.2963645
7970,7883998.347819183,1035971669.1207091
7971,43990149.92706763,1041614974.6202946
7972,50503158.55855935,1087034367.427844
7973,59917556.46239849,1263352439.001189
7974,3118330989.722963,1544706527.0046437
7975,2870289841.3977795,1805070946.35792
7976,1546695115.3416972,3776421977.3053336
7977,1144512712.4202304,3643779434.759445
7978,924259225.716432,3467479799.281674
7979,824268504.4553977,3467335589.5364075
7980,857122383.287144,3288523218.351425
7981,596665567.4982204,3470027044.8441396
7982,478976787.40428764,3467383211.8964148
7983,553533253.4752244,3466974104.757886
7984,731923372.8092054,3796962978.634754
7985,876594063.2668487,3421636504.386297
7986,1164950395.166267,2704330113.4049044
7987,1279176192.3249109,2616493254.9230943
7988,1589652778.7927911,2078663710.673149
7989,1774267060.4402328,1990934933.518231
7990,7884852.65471467,1257684706.456337
7991,7884590.519068054,1079971574.7136025
7992,7884364.961672946,1035971675.0957719
7993,15696036.832368942,1035971678.8619586
7994,7884858.023689326,1035971676.4344167
7995,35850532.189557455,1041614449.9649035
7996,50048236.010802425,1087033647.4372396
7997,58435180.243233,1263350441.6736012
7998,2916774425.399545,1544188462.230948
7999,2813691655.539814,1805011538.7604709
8000,1875457760.9487035,3776894429.5028677
8001,1477339343.5195098,3644224570.2046914
8002,1167286899.5839727,3467765884.2922063
8003,1015087678.2176232,3467567618.6715813
8004,1084253266.5238848,3288202921.1004953
8005,837942175.3713647,3467327848.8018646
8006,817617233.8025907,3467296491.619047
8007,862160414.7667426,3467345201.9843645
8008,936483472.5557885,3797222048.094046
8009,1073547283.0101327,3421886690.0789447
8010,1338861502.7060454,2704538620.0627627
8011,1390532604.0349305,2616649741.5076966
8012,1705068852.1707518,2078807977.3033235
8013,1840352613.5527704,1991036227.9821227
8014,15697304.573983027,1257684722.0859497
8015,7884028.469841024,1079971588.1652849
8016,7885043.806668422,1035971681.4894655
8017,7884823.157712258,1035971679.6639911
8018,7884599.850264466,1035971681.2718962
8019,28104029.36425679,1040202833.8568122
8020,48126101.0080064,1085620174.9132159
8021,53230883.1911186,1264755159.437162
8022,2865693990.7543044,1543995417.9221478
8023,2818437057.1932836,1804976235.8689053
8024,1915957074.3527703,3776955956.9376283
8025,1556209577.7279632,3644320016.048791
8026,1262251692.7028067,3467900754.414729
8027,1131030886.0563908,3467710644.3081713
8028,1219733440.7048087,3288384305.3426723
8029,999680936.3734515,3467536594.0771837
8030,949599596.3647515,3467468478.1420684
8031,961733830.0517182,3467478424.9601207
8032,1002828037.8566966,3797314659.0830927
8033,1129479723.2451825,3421967272.767121
8034,1392873772.6005094,2704622086.1292677
8035,1455701456.624304,2616747307.3333554
8036,1786608567.5128624,2078930249.4513855
8037,1921194804.9727805,1991163649.9503446
8038,7885001.474757121,1257684731.4252706
8039,15697256.03956868,1079971598.380767
8040,7884347.571214731,856545076.1170847
8041,7884146.724800924,856545073.2278403
8042,15722168.755239656,857957019.75598
8043,46722942.01188425,863603762.8300548
8044,49932101.3939455,906205458.2577102
8045,72350155.72914812,995629875.580228
8046,3105715717.39837,1544722949.6252384
8047,3250808323.396135,1446897235.9901724
8048,2449477507.02063,2342469685.6031647
8049,2105821736.8654606,2209804138.9548373
8050,1790271501.1109958,2033300752.2614875
8051,1573937467.292379,2032977816.9623349
8052,1445278847.42578,2032790139.7173607
8053,1410426214.3870094,2032725309.6530252
8054,2043201216.4748266,1136478624.9212608
8055,2238312352.0146093,1136846270.7161446
8056,2400281589.4618278,1466948660.2125523
8057,2745719683.7690873,1361255533.4773455
8058,7891247.415823586,1252547798.1816757
8059,15709693.036961135,1164547984.0286689
8060,7891320.617532745,1164547980.8427699
8061,15724657.040688887,1076551678.0114229
8062,35068007.86691971,992778451.8178313
8063,49643734.03716782,907613731.7577418
8064,47782210.82872793,862206317.5535504
8065,71822762.20481391,863639994.9541241
8066,62819231.86935879,862224377.7692173
8067,94156258.1659452,863667121.2548219
8068,78347037.17660247,906243405.3196459
8069,115859673.05186403,995700079.0505598
8070,91828944.52211584,1170261250.390297
8071,117750210.87625915,1075155376.1284475
8072,67423524.9377313,1073686020.5732489
8073,96522112.64830111,943127089.2078822
8074,71705775.1188012,765691912.1274796
8075,87755374.20372875,767117469.5947703
8076,72432177.50889605,765683876.0062448
8077,90310139.79635602,767112264.0791135
8078,69478455.90494408,765687238.0782375
8079,98687106.4361578,767120210.2163348
8080,86206284.38825388,1095487510.5356288
8081,120970708.36096089,1259687437.2656856
8082,101188380.0134125,1258261238.5791674
8083,140878623.96249175,1171710671.047313
8084,116694711.0958206,1170280065.6611764
8085,164808269.44160953,1083746467.428556
8086,133172622.05616283,994302762.951041
8087,282352776.20976806,927485577.3293655
8088,276862972.1078428,1069896311.4281783
8089,530928112.54502165,1107970898.1230865
8090,499487219.29228824,1098130486.2571285
8091,661676648.8175435,1113713655.2903442
8092,580838103.8924241,1142225719.6887567
8093,721078902.2557856,1335503331.266008
8094,5878491111.488774,1555670817.5282443
8095,5272907508.150947,1811628639.0414076
8096,3032774849.504445,3779080529.8255963
8097,2363871100.6411815,3645645077.0774493
8098,1801025673.4795814,3468746861.8766556
8099,1404677162.9641006,3468163346.0030813
8100,1302733264.9086492,3288705338.5466084
8101,959574232.7990968,3467760863.963151
8102,789311862.9945726,3467297625.873604
8103,780774782.6136727,3467266830.0766196
8104,986832557.1399577,3797311643.738533
8105,1268513861.2343907,3422164999.305114
8106,1661287049.0853097,2705016778.7786403
8107,1821126306.766622,2617265354.0382767
8108,2410377757.1231995,2079828786.4419477
8109,2645447821.7738104,1992238270.500397
8110,7884857.839826804,1257684751.621081
8111,7884685.989962194,1079971621.1342013
8112,7884547.907712549,1035971721.3010788
8113,15696664.86438882,1035971724.8813598
8114,26882335.666445885,1040202475.8792056
8115,50321333.534709744,1043036792.8398496
8116,49531846.26589791,1085633073.2510164
8117,80593524.45181042,1264782514.3509953
8118,3960986998.2649164,1546862951.3618085
8119,3654393015.5180225,1806475882.9543831
8120,1813336626.2348557,3776881500.2197304
8121,1476423943.7708654,3644354955.24705
8122,1175757304.6614597,3472401521.8433623
8123,964402116.3679483,3479456862.731091
8124,1022915354.575411,3302572227.045736
8125,725987409.5476146,3481705131.477679
8126,513344308.49102193,3476566197.02463
8127,510817060.28033996,3469153752.8374844
8128,768520356.5064397,3797017126.1967974
8129,963971475.2022866,3421759414.153335
8130,1270866429.6913795,2704498978.1784945
8131,1514702630.8608823,2616820447.1109214
8132,1893237054.7189457,2079095929.7378964
8133,2079707554.87773,1991395816.5271938
8134,7885142.965882144,1257684764.2402773
8135,7884139.986297774,1079971636.5521348
8136,15698338.379673345,1035971731.7012308
8137,7884976.756127416,1035971727.5463516
8138,19592834.362928353,1038790568.567481
8139,35300207.74257319,1041614406.6165818
8140,54970347.45829932,1087041043.357327
8141,58662199.32917662,1263351654.3923378
8142,3247218963.374138,1545032635.2549434
8143,3341661090.6575413,1805894829.93284
8144,2055742743.4489079,3777183642.5834846
8145,1687712927.2704074,3644523894.719217
8146,1264005419.574575,3467932793.6608205
8147,1018714138.5522114,3467604059.429939
8148,1012332966.8320836,3288155288.101679
8149,845646144.6620785,3467367835.1655045
8150,781280189.3049314,3467276782.1615396
8151,778218367.0185024,3467269012.1010795
8152,939754113.4406195,3797243149.0830507
8153,1121625283.0960863,3421962931.7918553
8154,1469070134.9377406,2704718654.7155533
8155,1639362614.8686388,2616975488.957832
8156,1999209906.8623812,2079222884.8496954
8157,2147774005.500755,1991491772.6775086
8158,7884497.62551278,1257684770.0392327
8159,7884361.191111167,1079971638.6220915
8160,7884257.608838486,1035971737.8833219
8161,7885379.271388526,1035971741.9388015
8162,22898926.99934533,1037382995.8672634
8163,44403838.82683221,1043028119.7736412
8164,47342227.08401496,1085629505.3360658
8165,68697905.43346293,1264766113.5952175
8166,3083473497.8377037,1544655390.0617285
8167,3266307144.868682,1836520231.0986147
8168,2244465865.4565835,3777480656.6224914
8169,1827680351.9369524,3644720191.8888035
8170,1431279405.2700691,3468135742.5833983
8171,1026349196.6894821,3467601015.833351
8172,1031340766.6279706,3288179888.380675
8173,802783197.6033998,3467318517.1452603
8174,695971049.8011738,3467162548.1876936
8175,747307354.6823714,3467220694.6261654
8176,913290746.3731121,3797205559.7918925
8177,1111352223.0781822,3421944840.9311476
8178,1492640763.5235863,2704743958.553325
8179,1659562116.6859288,2617002955.817135
8180,1992375297.252459,2079208438.5705934
8181,2137702546.8031912,1991465726.038517
8182,7884423.250555718,1257684780.2067342
8183,7884303.043411207,1079971647.4251661
8184,7885451.037619063,1035971746.1415279
8185,7885356.851034921,1035971750.2640435
8186,29465410.96448728,1038793299.3889583
8187,38581151.50520431,1041618606.401844
8188,58578692.60868113,1087045436.4174533
